"Time,""Car.Road.Route.DevAng"",""RPSensor.RP00.Path.DevDist"",""RPSensor.RP00.Route.CurveXY"",""Vhcl.Steer.Ang"""
"s,""deg"",""m"",""1/m"",""deg"""
3.531,2.099494345,-0.2114013135,-0.005806924775,-3.577617549
3.541,2.075267877,-0.2106446624,-0.01036828477,-3.490653443
3.551,2.067917526,-0.2098496854,-0.01493326575,-3.47277094
3.561,2.076421325,-0.2090256214,-0.01950161718,-3.519611312
3.571,2.099854211,-0.2081807703,-0.0240730308,-3.627233538
3.581,2.137373295,-0.2073230296,-0.02864713594,-3.792040885
3.591,2.188197161,-0.206460163,-0.03322347999,-4.010697872
3.601,2.251591777,-0.2055996805,-0.03780151904,-4.280066027
3.611,2.326861318,-0.2047487497,-0.04238059744,-4.59717251
3.621,2.41334795,-0.2039141357,-0.04694210738,-4.959205417
3.631,2.506378972,-0.2031022012,-0.04909946397,-5.295801845
3.641,2.601662675,-0.2023185939,-0.05126104131,-5.633314372
3.651,2.699194151,-0.2015620768,-0.05342708528,-5.977886754
3.661,2.799074998,-0.2008299828,-0.05559780449,-6.329911726
3.671,2.901367329,-0.2001209706,-0.05777337775,-6.689652678
3.681,3.006052574,-0.199434936,-0.05995393917,-7.057076312
3.691,3.113051333,-0.1987721473,-0.06213958561,-7.431923935
3.701,3.222261365,-0.1981327683,-0.06433036923,-7.813848488
3.711,3.333584487,-0.1975167692,-0.0665262863,-8.202511022
3.721,3.446937456,-0.1969241649,-0.06872730702,-8.597627232
3.731,3.562251971,-0.1963550895,-0.07093332708,-8.998957207
3.741,3.679467839,-0.1958097816,-0.07314421237,-9.406290065
3.751,3.798527858,-0.1952886283,-0.07535975426,-9.819426875
3.761,3.919362019,-0.194792375,-0.07757970691,-10.38980233
3.771,4.041426894,-0.1943350434,-0.07980376482,-11.08142133
3.781,4.163319734,-0.1939528286,-0.08203160763,-11.77066428
3.791,4.283732131,-0.193676725,-0.08426285535,-12.44897721
3.801,4.402005398,-0.1935211271,-0.0864970386,-13.11180355
3.811,4.518104957,-0.1934882998,-0.08873361349,-13.75856784
3.821,4.628214013,-0.1935766935,-0.08625219017,-14.37599306
3.831,4.70990692,-0.1937960237,-0.07941966504,-14.84028372
3.841,4.760643274,-0.1941572577,-0.07258719206,-15.09570206
3.851,4.782268934,-0.1946464032,-0.06575785577,-15.18599546
3.861,4.77734266,-0.1952303201,-0.05893431604,-15.16230153
3.871,4.74843431,-0.1958756894,-0.05211878195,-15.03623502
3.881,4.697691553,-0.1965572387,-0.04531298205,-14.75680685
3.891,4.626982017,-0.1972510964,-0.03851826489,-14.35302996
3.901,4.538134487,-0.197929129,-0.03173565492,-13.84802454
3.911,4.432886392,-0.1985631138,-0.02496591024,-13.25240727
3.921,4.312808247,-0.1991284043,-0.01820951141,-12.57579078
3.931,4.179275484,-0.1996049881,-0.01146671083,-11.82656767
3.941,4.033498325,-0.1999763995,-0.004737582058,-11.01206417
3.951,3.876550819,-0.2002286315,0.001977930311,-10.13876299
3.961,3.709313205,-0.2003519684,0.00867997203,-9.518662048
3.971,3.531556032,-0.2003662735,0.01536885276,-8.919407699
3.981,3.341989249,-0.2003163993,0.0220449511,-8.281894045
3.991,3.139668154,-0.2002341449,0.02870847471,-7.602011872
4.001,2.92451228,-0.2001305968,0.03535939381,-6.8789454
4.011,2.699693181,-0.2000039518,0.03699312359,-6.118709464
4.021,2.501971579,-0.1998346597,0.02798716724,-5.43843114
4.031,2.343347687,-0.1995856762,0.01897133328,-4.872309186
4.041,2.223289393,-0.1992404759,0.009943412617,-4.382771158
